source_row_number,decision_id,exclusion_reason,excluded_on,listing_id,internal_id,category,listing_type,detail_url,property_type,offering_type,completion_status,title,price_egp,price_period,price_currency,location_full,city,town,district,subdistrict,lat,lon,bedrooms,bathrooms,area_value,area_unit,furnished,listing_level,is_premium,is_verified,is_featured,is_new_construction,is_direct_from_dev,is_exclusive,listed_date,images_count,has_view_360,video_url,reference,rera,description,amenities,payment_method,agent_id,agent_name,agent_email,agent_is_super,agent_languages,broker_id,broker_name,broker_email,broker_phone,contact_phone,contact_whatsapp,contact_email,scraped_at,duplicate_component_id,canonical_listing_id,canonical_selection_rule
7,D005,"Non-property project_recommendation placeholder with no listing ID, URL, property type, price, area, or location",2026-06-13,,,buy,project_recommendation,,,,,,,,EGP,,,,,,,,,,,sqm,,,False,False,False,False,False,False,,0,False,,,,,,,,,,False,,,,,,,,,2026-03-04T14:20:33.281007,,,
32797,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,2V6TJ45QSW25H5WV1W26QTJSD4,52452775.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-american-university-housing-district-2PUizTQWLQW.html,Apartment,Residential for Rent,,For Rent Modern Apartment in Leila compound,25000.0,monthly,EGP,"American University Housing District, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,5th Settlement Compounds,30.00636863708496,31.500865936279297,3,2,170.0,sqm,NO,standard,False,False,False,False,False,False,2026-02-17T12:20:36Z,17,False,,2V6TJ45QSW25H5WV1W26QTJSD4,,"Compound Name : Leila For Rent Modern Apartment in Leila compound Prime Location At 90 Street 3 bedrooms -2 bathrooms - Big Reception - Terrace Unit Type: Apartment Bua : 170 Bedrooms: 3 Bathrooms: 2 Furniture: empty Price : 25,000 ................................................ Note : shared Pool , Super market , Cafe , Marv Mall",Balcony | Shared Pool | Security | View of Landmark | Lobby in Building | Children's Pool,,13503.0,Soliman Elghaly,elghaly.soliman@gmail.com,False,,1054.0,Brokers East,mostafahassanain@gmail.com,201011605586.0,201113937771.0,20221257340.0,elghaly.soliman@gmail.com,2026-03-04T23:30:38.535160,EX-1391-01,EJMDJ3H4Z5GC69HPHGQP2Q6JMW,Latest listed_date; then completeness; images_count; scraped_at; stable source order
32108,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,MW7SQACSED9Q6NFRHCR7FCC44M,52714029.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-giza-sheikh-zayed-city-15th-district-al-nozha-st-2PWMMKOGvbd.html,Apartment,Residential for Rent,,Apartment for rent with an area of 200m in Zed Tow,100000.0,monthly,EGP,"Al Nozha St., 15th District, Sheikh Zayed City, Giza",Giza,Sheikh Zayed City,15th District,Al Nozha St.,30.061548233032227,30.99522018432617,3,3,200.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-18T11:59:18Z,11,False,,MW7SQACSED9Q6NFRHCR7FCC44M,,"Open view apartment in Zed Towers in one of the best locations in Sheikh Zayed Location : One of the most prestigious areas of Sheikh Zayed Near El Nozha Street – Hyper One On 2 main axes Apartment specifications : Area 200 sqm Fully finished Fully furnished 13th floor All services and facilities available Price and payment method : Monthly rent of $2,000 Immediate delivery Features : Touristic walkway Seating areas Open view Clubhouse (free, no subscription) Gym (free, no subscription) Kids area Restaurants and cafés Fully integrated commercial area",Balcony | Central A/C | Covered Parking | Kitchen Appliances | Maids Room | Security | Walk-in Closet | Lobby in Building,,73142.0,Shady Helmy,Shady.galaxy2012@gmail.com,False,,6438.0,Maran Home,mgmgbnmichael5@gmail.com,201027180222.0,201027180222.0,20221257340.0,Shady.galaxy2012@gmail.com,2026-03-04T23:25:10.626701,EX-1396-01,DX4J5JE82M7S79J2QY5CBRAW5R,Latest listed_date; then completeness; images_count; scraped_at; stable source order
32487,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,9PQ8BJN9D570SHXSTBDDFT230W,52460676.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-el-katameya-el-katameya-compounds-katameya-heights-2PUwSeNzIg4.html,Apartment,Residential for Rent,,amazing apartment rent in katameya heights pool,135000.0,monthly,EGP,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",Cairo,New Cairo City,El Katameya,El Katameya Compounds,29.992431640625,31.40472412109375,3,3,200.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-17T15:29:03Z,12,False,,9PQ8BJN9D570SHXSTBDDFT230W,,"We offer all real estate services in some of the most luxurious and authentic districts in Cairo “Maadi, New Cairo, Katameya heights, Mirage city, Arabela"". Our company is committed to providing you with the best services including (renting-selling –buying –evaluating-appraiser). For the following categories such as: Flats – villas -lands –warehouse – shops –penthouses- townhouses –compounds – duplexes – administration buildings. Whatever your desire is, if you need it semi- or fully furnished. So, if you're interested and looking for professional real estate services, please don't hesitate to contact us So, if you're interested and looking for professional real estate services, please don't hesitate to contact us or visit us on: [link not available] [link not available] For the following categories such as: Flats – villas -lands –warehouse – shops –penthouses- townhouses –compounds – duplexes – administration buildings. Whatever your desire is, if you need it semi- or fully furnished We offer all real estate services in some of the most luxurious and authentic districts in Cairo “Maadi, New Cairo, Katameya heights, Mirage city, Arabela"". Our company is committed to providing you with the best services including (renting-selling –buying –evaluating-appraiser). For the following categories such as: Flats – villas -lands –warehouse – shops –penthouses- townhouses –compounds – duplexes – administration buildings. Whatever your desire is, if you need it semi- or fully furnished. So, if you're interested and looking for professional real estate services, please don't hesitate to contact us So, if you're interested and looking for professional real estate services, please don't hesitate to contact us or visit us on Cairo, Villas, USD 6000, Furnished, 700 Sq. Meter, Amazing Villa Rent In Katameya Heights",Balcony | Central A/C | Kitchen Appliances | Private Garden | Private Pool | Security | Walk-in Closet,,8106.0,Mohamed Abd El Kader,mjuk93@gmail.com,False,,579.0,Brilliant Real Estate,mjuk93@gmail.com,201014000946.0,201014000946.0,201014000946.0,mjuk93@gmail.com,2026-03-04T23:28:20.292733,EX-1397-01,QQKS4328TTW18PVFC5C410FYFR,Latest listed_date; then completeness; images_count; scraped_at; stable source order
38177,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,9F4B6RGJNVZBGCXR5XZR8501K4,8680604.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-al-rehab-el-rehab-extension-8680604.html,Apartment,Residential for Rent,,Fully furnished Studio For Rent In Al Rehab,30000.0,monthly,EGP,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",Cairo,New Cairo City,Al Rehab,El Rehab Extension,30.06147003173828,31.511394500732425,studio,1,65.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-09T14:04:44Z,16,False,,Helmy08-2-69,,"Fully furnished Studio For Rent In Al Rehab Why Al Rehab? Al Rehab is one of the most prestigious residential communities in New Cairo, developed by Talaat Moustafa Group. It features a strong infrastructure, wide green areas, comprehensive services, 24/7 security, schools, shopping malls, and facilities that meet all residents’ needs, providing a refined and stable living environment. About the Developer – Talaat Moustafa Group: One of the largest real estate developers in Egypt and the Middle East, and the creator of Al Rehab and Madinaty. Their projects are known for integrated planning and world-class living standards, making them pioneers in building modern, fully integrated urban communities. About Golden Key: Golden Key is a real estate consultancy and brokerage firm established in 2020, headquartered in New Cairo. The company brings together a professional team with over 8 years of experience in the residential, administrative, and commercial markets. We provide carefully selected property options with a strong focus on quality, trust, and professionalism.",Balcony | Kitchen Appliances | Built in Wardrobes | Security | Shared Gym | View of Landmark | Lobby in Building,,71547.0,Mohamed Helmy,mohamedhelmy77888@gmail.com,False,English | Arabic,5259.0,Golden Key,haidyelkabany14@gmail.com,201001639730.0,201107024973.0,201107024973.0,mohamedhelmy77888@gmail.com,2026-03-05T00:33:56.694291,EX-1403-01,5749YGRNPH0T7B5KNMPZ40DDMG,Latest listed_date; then completeness; images_count; scraped_at; stable source order
33494,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,3RH1N7S68MXA1WGQTKSNTR68W8,52189706.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-al-rehab-el-rehab-extension-2PT5akXKifo.html,Apartment,Residential for Rent,,Fully furnished Studio For Rent In Al Rehab,30000.0,monthly,EGP,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",Cairo,New Cairo City,Al Rehab,El Rehab Extension,30.06147003173828,31.511394500732425,studio,1,65.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-16T12:41:38Z,6,False,,Helmy015-2-86,,"Fully furnished Studio For Rent In Al Rehab Why Al Rehab? Al Rehab is one of the most prestigious residential communities in New Cairo, developed by Talaat Moustafa Group. It features a strong infrastructure, wide green areas, comprehensive services, 24/7 security, schools, shopping malls, and facilities that meet all residents’ needs, providing a refined and stable living environment. About the Developer – Talaat Moustafa Group: One of the largest real estate developers in Egypt and the Middle East, and the creator of Al Rehab and Madinaty. Their projects are known for integrated planning and world-class living standards, making them pioneers in building modern, fully integrated urban communities. About Golden Key: Golden Key is a real estate consultancy and brokerage firm established in 2020, headquartered in New Cairo. The company brings together a professional team with over 8 years of experience in the residential, administrative, and commercial markets. We provide carefully selected property options with a strong focus on quality, trust, and professionalism.",Balcony | Built in Wardrobes | Kitchen Appliances | Security | Shared Gym | Lobby in Building | View of Landmark,,71547.0,Mohamed Helmy,mohamedhelmy77888@gmail.com,False,English | Arabic,5259.0,Golden Key,haidyelkabany14@gmail.com,201001639730.0,201107024973.0,201107024973.0,mohamedhelmy77888@gmail.com,2026-03-04T23:34:48.556269,EX-1403-01,5749YGRNPH0T7B5KNMPZ40DDMG,Latest listed_date; then completeness; images_count; scraped_at; stable source order
33654,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,BQEMR5TNE24DF51YY89RD5RTQ0,52184864.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-eastown-2PSuGMzcGG0.html,Apartment,Residential for Rent,,Fully Furnished Apartment Modern Rent in Eastown,110000.0,monthly,EGP,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,5th Settlement Compounds,30.01116943359375,31.51611518859864,3,3,194.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-16T10:03:03Z,13,False,,BQEMR5TNE24DF51YY89RD5RTQ0,,"Ready to move in apartment located in Sodic Eastown with a premium clubhouse view and elegant finishing. Property Details: Area: 194 sqm Floor: 2nd 3 Bedrooms 3 Bathrooms Fully Furnished Clubhouse View Price: EGP 110,000 per month PRO8935 Sara Ashraf Apartment for rent Eastown Furnished apartment New Cairo 3 bedroom apartment Fifth Settlement Sodic Eastown rental",Balcony | Built in Wardrobes | Central A/C | Covered Parking | Kitchen Appliances | Security | Shared Spa | Shared Gym | View of Landmark | Lobby in Building,,32006.0,abdallla mostafe,abdalllahbedo123@gmail.com,False,,1663.0,Global Marketing Real Estate,e.gar.newcairo@gmail.com,201012277779.0,201111459002.0,20221257340.0,abdalllahbedo123@gmail.com,2026-03-05T00:04:45.041562,EX-1404-01,H9JHK5N55QGMY40A1MCY193Z7G,Latest listed_date; then completeness; images_count; scraped_at; stable source order
34944,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,ZSABBFFSZT3Q30VSY1XAPJXHD0,51671768.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-madinaty-privado-2PPiTLG9LUG.html,Apartment,Residential for Rent,,Hotel apartment for rent in madinty full furnished,40000.0,monthly,EGP,"Privado, Madinaty, Cairo",Cairo,Madinaty,Privado,,30.091936111450195,31.66517448425293,2,1,80.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-14T11:55:12Z,29,False,,Amany014-2-2,,"A special opportunity for those seeking high-end housing and tranquility within my city Apartment for rent with an elegant design and a privileged location, combining comfort and practicality in one of the best residential communities. Details of the apartment: • Area: 80 • Number of rooms: 2 bedrooms • Number of bathrooms: 1 bathrooms • – One of the quietest and most distinctive areas within my city Rooms Description: • Living room: spacious and bright, allowing the entry of beautiful natural light and suitable for the family atmosphere. • Master bedroom: comfortable and provides the required privacy, with a design that facilitates the distribution of furniture. • Second bedroom: perfect as a children's room or home office. • Kitchen: Practical and equipped with smart partition to facilitate daily use. • Bathroom: with modern finish and classy touches. Location: The apartment is located in an area within my city, close to services, malls, restaurants and entertainment areas For inquiries and communication: Amany 01036644183 About Us – Golden Key: We at Golden Key offer the best real estate in my city and Al Rehab, with a full commitment to providing an easy and reliable rental experience for our customers.",Balcony | Kitchen Appliances | Security | Lobby in Building | Shared Gym,,72000.0,Amany  Omar,amanyomar217@gmail.com,False,English | Arabic,5259.0,Golden Key,haidyelkabany14@gmail.com,201001639730.0,201036644183.0,201036644183.0,amanyomar217@gmail.com,2026-03-05T00:13:14.652210,EX-1405-01,8A9T6J94JTAD29HVK2NTAGBYGR,Latest listed_date; then completeness; images_count; scraped_at; stable source order
34203,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,PZT4Z118ZXEH8BBKY0A3G3B9DR,8717415.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-al-rehab-rehab-city-fifth-phase-talaat-mostafa-st-8717415.html,Apartment,Residential for Rent,,Hotel apartment for rent inAlRehab fully furnished,38000.0,monthly,EGP,"Talaat Mostafa St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",Cairo,New Cairo City,Al Rehab,Rehab City Fifth Phase,30.072696685791016,31.488500595092773,2,2,110.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-15T12:48:29Z,22,False,,Aehab020-1-4,,"Super lux furnished __________ For contact :- 01107024971 Amrehab __________ apartment : 110 m 2 bedrooms 2 Bathroom Reception Fully Kitchen Balcony __________ __________ Al Rehab City Features:- There is a clear and attractive integration between the green patch of the city, the residential units and the architectural buildings. Good infrastructure for the city, including electricity, water, sewage, and gas works, with all the necessary services, so it was named the first integrated city to be built by the private sector. The city is far from overcrowding, with the real estate developer taking into account the necessity of avoiding future overcrowding problems inside. It includes different social classes by providing apartments of different sizes and prices. There are also various private villas for the upper middle and rich classes. ______________ __________ Al Rehab City website:- It is located in the east of Cairo along the Suez Desert Road and close to Heliopolis and Nasr City. It is a complete product of Talaat Mostafa Company, which has developed several residential projects and cities such as Madinaty as well as Al Rehab.",Balcony | Built in Wardrobes | Kitchen Appliances | Security | Shared Gym | View of Landmark | Lobby in Building,,68629.0,Amr ehab,amre01615@gmail.com,False,,5259.0,Golden Key,haidyelkabany14@gmail.com,201001639730.0,201107024971.0,201107024971.0,amre01615@gmail.com,2026-03-05T00:08:15.238322,EX-1407-01,ZNJKS0EV6CCK4G4YAG14VZQPRM,Latest listed_date; then completeness; images_count; scraped_at; stable source order
34507,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,9CHN5YZBRES5NDQA55K7QHDX9R,8714572.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-al-rehab-el-rehab-extension-8714572.html,Apartment,Residential for Rent,,Hotel apartment for rent inAlRehab fully furnished,35000.0,monthly,EGP,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",Cairo,New Cairo City,Al Rehab,El Rehab Extension,30.06147003173828,31.511394500732425,2,1,90.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-15T07:31:24Z,15,False,,Amany014-2-5,,"Super lux furnished __________ For contact :- 01036644183 Amany __________ apartment : m 90 bedrooms 2 Bathroom 1 Reception Fully Kitchen Balcony __________ __________ Al Rehab City Features:- There is a clear and attractive integration between the green patch of the city, the residential units and the architectural buildings. Good infrastructure for the city, including electricity, water, sewage, and gas works, with all the necessary services, so it was named the first integrated city to be built by the private sector. The city is far from overcrowding, with the real estate developer taking into account the necessity of avoiding future overcrowding problems inside. It includes different social classes by providing apartments of different sizes and prices. There are also various private villas for the upper middle and rich classes. ______________ __________ Al Rehab City website:- It is located in the east of Cairo along the Suez Desert Road and close to Heliopolis and Nasr City. It is a complete product of Talaat Mostafa Company, which has developed several residential projects and cities such as Madinaty as well as Al Rehab.",Balcony | Built in Wardrobes | Kitchen Appliances | Security | Shared Gym | Lobby in Building,,72000.0,Amany  Omar,amanyomar217@gmail.com,False,English | Arabic,5259.0,Golden Key,haidyelkabany14@gmail.com,201001639730.0,201036644183.0,201036644183.0,amanyomar217@gmail.com,2026-03-05T00:10:12.512077,EX-1408-01,2923G9KH9WJJ49HAMHM066CGPG,Latest listed_date; then completeness; images_count; scraped_at; stable source order
36572,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,9FV8R6TS8DVVXK6S2MBXM0HBWM,51031003.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-lake-view-2PKpC61oaoK.html,Apartment,Residential for Rent,,Apartment for rent in the heart of New Cairo,110000.0,monthly,EGP,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,5th Settlement Compounds,30.021957397460938,31.44134521484375,3,4,220.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-11T13:11:18Z,13,False,,9FV8R6TS8DVVXK6S2MBXM0HBWM,,"Apartment for rent in the heart of New Cairo (Fifth Settlement) Compound: Lake View Area: 220 sq m Floor: Typical Bedrooms: 3 Bathrooms: 4 Reception areas: 3 Kitchen: Fully equipped Furnished in a modern style Finished: Ultra Super Lux The apartment boasts the best location in the project Rent: 110,000 EGP Two months' rent as a security deposit Code: Badr For more information on installment plans, villas for sale and rent, finished, fully finished, semi-finished, or furnished options, please contact Mahmoud Fouad at 01111899115",Built in Wardrobes | Central A/C | Covered Parking | Kitchen Appliances | Maids Room | Private Garden | Private Pool | Study | Shared Pool | View of Water | Security | Shared Spa | Walk-in Closet | View of Landmark | Shared Gym | Lobby in Building | Children's Pool,,72100.0,mahmoud ahmed n,ngad8613@gmail.com,False,,6386.0,Another Way,mahmoud5shmed@gmail.com,1111899115.0,201111899115.0,201111899115.0,ngad8613@gmail.com,2026-03-05T00:24:17.225309,EX-1411-01,EBSH7J7VHYHYEPM5WM6Y7DXB98,Latest listed_date; then completeness; images_count; scraped_at; stable source order
36585,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,NZ3P9TS3QNV5AEBWEKD7HCM9R8,51099379.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-the-5th-settlement-5th-settlement-compounds-villette-2PKpCSfBPtI.html,Apartment,Residential for Rent,,Apartment for rent in the heart of New Cairo,40000.0,monthly,EGP,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",Cairo,New Cairo City,The 5th Settlement,5th Settlement Compounds,30.02259635925293,31.54581451416016,1,1,70.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-11T13:11:17Z,12,False,,NZ3P9TS3QNV5AEBWEKD7HCM9R8,,"Apartment for rent in the heart of New Cairo (Fifth Settlement) Compound: Villette Area: 70 square meters Floor: Typical Bedrooms: 1 Bathrooms: 1 Reception areas: 2 Kitchen: Fully equipped Furnished in a modern style Finished: Ultra Super Lux The apartment boasts the best location in the project Rent: 40,000 EGP Two months' rent as a security deposit Code: Badr For more information on installment plans and villas for sale and rent, including finished, fully finished, semi-finished, and furnished options, please contact Mahmoud Fouad at 01111899115",Balcony | Built in Wardrobes | Central A/C | Covered Parking | Kitchen Appliances | Maids Room | Private Pool | Private Garden | Shared Pool | View of Water | Study | Security | Shared Spa | Walk-in Closet | View of Landmark | Shared Gym | Lobby in Building | Children's Pool,,72100.0,mahmoud ahmed n,ngad8613@gmail.com,False,,6386.0,Another Way,mahmoud5shmed@gmail.com,1111899115.0,201111899115.0,201111899115.0,ngad8613@gmail.com,2026-03-05T00:24:17.225309,EX-1412-01,4G86TGBMB4PHFP3QCW149TK230,Latest listed_date; then completeness; images_count; scraped_at; stable source order
34905,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,DCT1GWKBE1N68SSGJ66XJ08Q44,8711747.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-al-rehab-rehab-city-fifth-phase-talaat-mostafa-st-8711747.html,Apartment,Residential for Rent,,Furnished hotel apartment for rentspecial finished,37999.0,monthly,EGP,"Talaat Mostafa St., Rehab City Fifth Phase, Al Rehab, New Cairo City, Cairo",Cairo,New Cairo City,Al Rehab,Rehab City Fifth Phase,30.072696685791016,31.488500595092773,2,2,110.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-14T12:30:07Z,20,False,,adham014-2-1,,"Super lux furnished __________ For contat : adham01555710068 __________ apartment : m110 bedrooms 2 Bathroom 2 Reception Fully Kitchen Balcony __________ __________ Al Rehab City Features:- There is a clear and attractive integration between the green patch of the city, the residential units and the architectural buildings. Good infrastructure for the city, including electricity, water, sewage, and gas works, with all the necessary services, so it was named the first integrated city to be built by the private sector. The city is far from overcrowding, with the real estate developer taking into account the necessity of avoiding future overcrowding problems inside. It includes different social classes by providing apartments of different sizes and prices. There are also various private villas for the upper middle and rich classes. ______________ __________ Al Rehab City website:- It is located in the east of Cairo along the Suez Desert Road and close to Heliopolis and Nasr City. It is a complete product of Talaat Mostafa Company, which has developed several residential projects and cities such as Madinaty",Balcony | Built in Wardrobes | Kitchen Appliances | Shared Pool | Security | Shared Gym | View of Landmark | Lobby in Building,,66285.0,adham abdrabo,adhamabdrabo236@gmail.com,False,,5259.0,Golden Key,haidyelkabany14@gmail.com,201001639730.0,201555710068.0,201555710068.0,adhamabdrabo236@gmail.com,2026-03-05T00:13:04.117239,EX-1414-01,CW5D1JFPQS3VVVF4T73GSGK1TG,Latest listed_date; then completeness; images_count; scraped_at; stable source order
33691,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,RMWA04M8BVQFYB65R88PVHNVGM,52184325.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-madinaty-privado-2PSsSjEpptw.html,Apartment,Residential for Rent,,Furnished 3-Bedroom Apartment with Great View in B,57000.0,monthly,EGP,"Privado, Madinaty, Cairo",Cairo,Madinaty,Privado,,30.091936111450195,31.66517448425293,3,2,116.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-16T09:37:47Z,21,False,,RMWA04M8BVQFYB65R88PVHNVGM,,"Furnished Apartment for Rent – Madinaty B12 Area: 117 m² Floor: 3rd Bedrooms: 3 Bathrooms: 2 Furnishing: Excellent, modern Air Conditioning: Fully air-conditioned Features: Excellent view of the mosque, services, and large garden Entire apartment enjoys the same garden view Very close to Gate 6 – Capital Gate, just 1 minute to reach the New Administrative Capital",Balcony | Built in Wardrobes | Central A/C | Kitchen Appliances | Security | View of Landmark,,68200.0,sondos ashraf,sondosashrafgv@gamail.com,False,,1709.0,Golden Vision,elsharkawy.mohamed123@gmail.com,201111133316.0,201158361728.0,20221257340.0,sondosashrafgv@gamail.com,2026-03-05T00:04:53.375863,EX-1415-01,073A31DVJ5BN2W75KTVHJHQWAG,Latest listed_date; then completeness; images_count; scraped_at; stable source order
37415,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,Z1D86ZP5KFFW2JGED7M4S98THM,8688005.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/duplex-for-rent-cairo-new-cairo-city-hyde-park-8688005.html,Duplex,Residential for Rent,,Fully furnished duplex in hyde park very special,100000.0,monthly,EGP,"Hyde Park, New Cairo City, Cairo",Cairo,New Cairo City,Hyde Park,,29.995922088623047,31.55412673950196,3,3,211.0,sqm,YES,standard,False,False,False,False,False,False,2026-02-10T13:23:14Z,8,False,,Z1D86ZP5KFFW2JGED7M4S98THM,,"Duplex for rent : Hyde park Area : 211 m 3 bedrooms 3 bathrooms nanny's room fully furnished Prime location High finishing super lux Lowest price Price: 100 k Investing in Fifth Settlement is an excellent opportunity for investors, as it contains many luxurious villas, mansions and resorts. There are also many commercial and administrative establishments in the area that provide all the necessary services to the population, such as shops, huge malls, major hospitals and international schools. The Fifth Settlement area is characterized as being upscale areas that are witnessing a rise in real estate prices over time. The annual investment return rate on residential units reaches 5%, while on administrative units it reaches 10% and sometimes can reach 15%. In addition, the area of Fifth Settlement is considered one of the largest green spaces in New Cairo, making it an ideal area to live and invest in. Of the main streets in Fifth Settlement, 90 Street is considered one of the most important and famous streets. This street is distinguished by its central location and vibrant area. It also has many commercial and entertainment facilities along it such as shops, restaurants and cafes In addition to its vast green spaces, the Fifth Settlement area is characterized by the availability of many necessary services and facilities such as international schools, sports clubs and specialized medical centers. The compounds and real estate projects in this area provide diverse housing units that suit the needs and budgets of different buyers. Flexible payment systems and payment facilities are also available that allow customers to achieve",Balcony | Central A/C | Covered Parking,,69044.0,Alia Amer,aliatrademark00@gmail.com,False,,2410.0,Tradmark Real Estate,shimaa.tradmark@gmail.com,201094330719.0,201125106145.0,20221257340.0,aliatrademark00@gmail.com,2026-03-05T00:29:22.075755,EX-1416-01,T72YR9SEWKE0Z9PV7BJTRHSN24,Latest listed_date; then completeness; images_count; scraped_at; stable source order
37442,D007,Exact normalized title and description duplicate; non-canonical repost removed,2026-06-13,NSTX2H7T49F5H0JCR2WYP4S6TG,8687845.0,rent,property,https://www.propertyfinder.eg/en/plp/rent/apartment-for-rent-cairo-new-cairo-city-south-investors-area-galleria-moon-valley-8687845.html,Apartment,Residential for Rent,,very prime apartment kitchen and acs in galleria,35000.0,monthly,EGP,"Galleria Moon Valley, South Investors Area, New Cairo City, Cairo",Cairo,New Cairo City,South Investors Area,Galleria Moon Valley,30.018945693969727,31.53314018249512,2,2,130.0,sqm,PARTLY,standard,False,False,False,False,False,False,2026-02-10T13:12:45Z,9,False,,NSTX2H7T49F5H0JCR2WYP4S6TG,,"apartment for rent : compound : galleria moon valley area : 130 m 2 bedrooms 2 bathrooms kitchen and acs and prime location high finishing price : 35k Investing in Fifth Settlement is an excellent opportunity for investors, as it contains many luxurious villas, mansions and resorts. There are also many commercial and administrative establishments in the area that provide all the necessary services to the population, such as shops, huge malls, major hospitals and international schools. The Fifth Settlement area is characterized as being upscale areas that are witnessing a rise in real estate prices over time. The annual investment return rate on residential units reaches 5%, while on administrative units it reaches 10% and sometimes can reach 15%. In addition, the area of Fifth Settlement is considered one of the largest green spaces in New Cairo, making it an ideal area to live and invest in. Of the main streets in Fifth Settlement, 90 Street is considered one of the most important and famous streets. This street is distinguished by its central location and vibrant area. It also has many commercial and entertainment facilities along it such as shops, restaurants and cafes. In addition to its vast green spaces, the Fifth Settlement area is characterized by the availability of many necessary services and facilities such as international schools, sports clubs and specialized medical centers. The compounds and real estate projects in this area provide diverse housing units that suit the needs and budgets of different buyers. Flexible payment systems and payment facilities are also available that allow customers to achieve their",Balcony | Central A/C | Covered Parking | Security | Walk-in Closet | View of Landmark | Lobby in Building,,69044.0,Alia Amer,aliatrademark00@gmail.com,False,,2410.0,Tradmark Real Estate,shimaa.tradmark@gmail.com,201094330719.0,201125106145.0,20221257340.0,aliatrademark00@gmail.com,2026-03-05T00:29:43.538489,EX-1417-01,FKP0GNWTP41CACQPWHY3CC58QG,Latest listed_date; then completeness; images_count; scraped_at; stable source order
